Owner,Collection City,Collection City Lat,Collection City Long,Call Number,Position in Volume,Composer,Comp. Dates,Comp. Nationality,Title,Opera,P. City,P. State,P.Country,Publisher Lat,Publisher Long,Publisher,Date,Publication decade,Subject,Has t.p.?,Illustration?
Joseph Walle Junior,,39.95234,-75.16379,LOC M1 .A15 v.78,2,,,,Echoing horn,,,,United States,42.35843,-71.05977,,,,Songs with piano,,
Joseph Walle Junior,,40.71427,-74.00597,LOC M1 .A15 v.78,3,,,,Aileen Aroon : a favorite Irish ballad,,,,United States,42.35843,-71.05977,,,,Songs with piano,,
Joseph Walle Junior,,39.95234,-75.16379,LOC M1 .A15 v.78,4,,,,Favorite hunting song,,,,United States,42.35843,-71.05977,,,,Songs with piano,,
Joseph Walle Junior,,44.22976,-76.48098,LOC M1 .A15 v.78,5,,,,Sung by Mr. Beard,,,,United States,51.50853,-0.12574,Manuscript,,,Songs with piano,,
Joseph Walle Junior,,40.1215,-75.3399,LOC M1 .A15 v.78,6,,,,Fox hunters,,,,United States,42.35843,-71.05977,,,,Songs with piano,,
Joseph Walle Junior,,40.650002,-73.949997,LOC M1 .A15 v.78,7,,,,Whistling plowman,,,,United States,40.71427,-74.00597,,,,Songs with piano,,
Joseph Walle Junior,,39.95234,-75.16379,LOC M1 .A15 v.78,8,,,,Hunting song,,,,United States,39.95234,-75.16379,,,,Songs with piano,,
Joseph Walle Junior,,39.95234,-75.16379,LOC M1 .A15 v.78,9,,,,Hunting song,,,,United States,39.95234,-75.16379,,,,Songs with piano,,
Joseph Walle Junior,,39.95234,-75.16379,LOC M1 .A15 v.78,10,,,,New hunting song,,,,United States,39.95234,-75.16379,,,,Songs with piano,,
Joseph Walle Junior,,39.95234,-75.16379,LOC M1 .A15 v.78,11,,,,Birks of Invermay,,London,,England,40.71427,-74.00597,Falkener,,,Songs with piano,,
Joseph Walle Junior,,38.62727,-90.19789,LOC M1 .A15 v.78,12,,,,Arcas and Rosetta,,,,United States,,,,,,Songs with piano,,
Joseph Walle Junior,,40.71427,-74.00597,LOC M1 .A15 v.78,13,,,,Hunting song,,,,United States,,,,,,Songs with piano,,
Joseph Walle Junior,,42.65258,-73.75623,LOC M1 .A15 v.78,14,,,,Two part song in Britannia,,,,United States,40.71427,-74.00597,Manuscript,,,Songs with piano,,
Joseph Walle Junior,,40.1215,-75.3399,LOC M1 .A15 v.78,15,,,,Cuckoo,,,,United States,39.95234,-75.16379,,,,Songs with piano,,
Joseph Walle Junior,,38.25424,-85.75941,LOC M1 .A15 v.78,16,,,,Squire Jones : a drinking song,,,,United States,39.95234,-75.16379,,,,Songs with piano,,
Joseph Walle Junior,,39.95234,-75.16379,LOC M1 .A15 v.78,17,,,,Soldier's song,,,,United States,50.1006,8.76647,,,,Songs with piano,,
Joseph Walle Junior,,39.95234,-75.16379,LOC M1 .A15 v.78,18,,,,Jolly baccanalians,,,,United States,39.95234,-75.16379,,,,Songs with piano,,
Joseph Walle Junior,,39.95234,-75.16379,LOC M1 .A15 v.78,19,,,,Ass : a new song in the chaplet,,,,United States,,,,,,Songs with piano,,
Joseph Walle Junior,,42.88645,-78.87837,LOC M1 .A15 v.78,20,,,,Power of wine,,,,United States,49.98419,8.2791,,,,Songs with piano,,
Joseph Walle Junior,,38.89511,-77.03637,LOC M1 .A15 v.78,21,,,,When mighty roast beef,,,,United States,39.95234,-75.16379,,,,Songs with piano,,
Joseph Walle Junior,,39.95234,-75.16379,LOC M1 .A15 v.78,22,,,,Jolly toper,,,,United States,42.35843,-71.05977,,,,Songs with piano,,
Joseph Walle Junior,,40.71427,-74.00597,LOC M1 .A15 v.78,23,,,,Epilogue of the Irish widow,,,,United States,,,,,,Songs with piano,,
Joseph Walle Junior,,38.62727,-90.19789,LOC M1 .A15 v.78,24,,,,Sung by Mr. Beard,,,,United States,40.71427,-74.00597,Manuscript,,,Songs with piano,,
Joseph Walle Junior,,38.25424,-85.75941,LOC M1 .A15 v.78,25,,,,In Alexander's feast,,,,United States,40.71427,-74.00597,,,,Songs with piano,,
Joseph Walle Junior,,38.89511,-77.03637,LOC M1 .A15 v.78,26,,,,Plato's advice,,,,United States,19.42847,-99.12766,,,,Songs with piano,,
Joseph Walle Junior,,40.71427,-74.00597,LOC M1 .A15 v.78,27,,,,Song in the miller of Mansfield,,,,United States,,,,,,Songs with piano,,
Joseph Walle Junior,,39.74595,-75.54659,LOC M1 .A15 v.78,28,,,,Ravish'd lover,,,,United States,39.95234,-75.16379,,,,Songs with piano,,
Joseph Walle Junior,,40.71427,-74.00597,LOC M1 .A15 v.78,29,,,,Rule Britannia,,,,United States,49.98419,8.2791,,,,Songs with piano,,
Joseph Walle Junior,,38.89511,-77.03637,LOC M1 .A15 v.78,30,,,,Sung by Mr. Beard,,,,United States,53.57532,10.01534,,,,Songs with piano,,
Joseph Walle Junior,,39.29038,-76.61219,LOC M1 .A15 v.78,31,,,,Believe my sighs,,,,United States,,,,,,Songs with piano,,
Joseph Walle Junior,,39.95234,-75.16379,LOC M1 .A15 v.78,32,,,,Fair here,,,,United States,39.95234,-75.16379,,,,Songs with piano,,
Joseph Walle Junior,,40.71427,-74.00597,LOC M1 .A15 v.78,33,,,,Song in the play call'd the rival sisters,,,,United States,40.71427,-74.00597,,,,Songs with piano,,
Joseph Walle Junior,,39.95234,-75.16379,LOC M1 .A15 v.78,34,,,,Sung by Mr. Lowe at Vaux Hall,,,,United States,39.95234,-75.16379,,,,Songs with piano,,
Joseph Walle Junior,,39.95234,-75.16379,LOC M1 .A15 v.78,35,,,,Favorite song of thro' the wood laddie,,,,United States,42.35843,-71.05977,,,,Songs with piano,,
Joseph Walle Junior,,38.89511,-77.03637,LOC M1 .A15 v.78,36,,,,Smile Britannia,,,,United States,52.52437,13.41053,,,,Songs with piano,,
Joseph Walle Junior,,40.44062,-79.99589,LOC M1 .A15 v.78,37,,,,Harvest home,,,,United States,40.71427,-74.00597,,,,Songs with piano,,
Joseph Walle Junior,,39.95234,-75.16379,LOC M1 .A15 v.78,38,,,,In praise of woman,,,,United States,50.1006,8.76647,,,,Songs with piano,,
Joseph Walle Junior,,32.77657,-79.93092,LOC M1 .A15 v.78,39,,,,Jockey,,,,United States,50.1006,8.76647,,,,Songs with piano,,
Joseph Walle Junior,,42.44006,-79.33171,LOC M1 .A15 v.78,40,,,,God save the king,,,,United States,40.71427,-74.00597,,,,Songs with piano,,
Joseph Walle Junior,,39.95234,-75.16379,LOC M1 .A15 v.78,41,,,,Come haste to the wedding,,,,United States,39.29038,-76.61219,,,,Songs with piano,,
Joseph Walle Junior,,39.95234,-75.16379,LOC M1 .A15 v.78,42,,,,Was I a shepherd's maid,,,,United States,39.95234,-75.16379,,,,Songs with piano,,
Joseph Walle Junior,,39.29038,-76.61219,LOC M1 .A15 v.78,43,,,,Cotillon,,,,United States,39.95234,-75.16379,,,,Songs with piano,,
Joseph Walle Junior,,40.71427,-74.00597,LOC M1 .A15 v.78,44,,,,Jubilee,,,,United States,48.85341,2.3488,,,,Songs with piano,,
Joseph Walle Junior,,38.89511,-77.03637,LOC M1 .A15 v.78,45,,,,Sweet Willy,,,,United States,50.1006,8.76647,,,,Songs with piano,,
Joseph Walle Junior,,42.72841,-73.69179,LOC M1 .A15 v.78,46,,,,Warwickshire lad,,,,United States,40.71427,-74.00597,,,,Songs with piano,,
Joseph Walle Junior,,39.95234,-75.16379,LOC M1 .A15 v.78,47,,,,World,,,,United States,39.95234,-75.16379,,,,Songs with piano,,
Joseph Walle Junior,,39.95234,-75.16379,LOC M1 .A15 v.78,48,,,,Favourite laughing song,,,,United States,41.4995,-81.69541,,,,Songs with piano,,
Joseph Walle Junior,,42.33143,-83.04575,LOC M1 .A15 v.78,49,,,,Boon companion,,,,United States,,,,,,Vocal duets with piano,,
Joseph Walle Junior,,37.98869,-84.47772,LOC M1 .A15 v.78,50,,,,To arms and Birtons strike home,,,,United States,40.71427,-74.00597,,,,Songs with piano,,
Joseph Walle Junior,,32.84069,-83.6324,LOC M1 .A15 v.78,51,,,,Oh! What a charming thing's a battle,,London,,England,40.71427,-74.00597,Falkener,,,Songs with piano,,
Joseph Walle Junior,,39.162,-84.45689,LOC M1 .A15 v.78,52,,,,Saw you my father,,,,United States,40.71427,-74.00597,,,,Songs with piano,,
Joseph Walle Junior,,36.84681,-76.28522,LOC M1 .A15 v.78,53,,,,Flower of Edinburgh,,,,United States,39.29038,-76.61219,,,,Songs with piano,,
Joseph Walle Junior,,39.95234,-75.16379,LOC M1 .A15 v.78,54,,,,Highland laddie,,,,United States,51.50853,-0.12574,,,,Songs with piano,,
Joseph Walle Junior,,39.95234,-75.16379,LOC M1 .A15 v.78,55,,,,Inconstant,,,,United States,42.35843,-71.05977,,,,Songs with piano,,
Joseph Walle Junior,,39.162,-84.45689,LOC M1 .A15 v.78,56,,,,Nancy Dawson,,,,United States,42.35843,-71.05977,,,,Songs with piano,,
Joseph Walle Junior,,38.89511,-77.03637,LOC M1 .A15 v.78,57,,,,Soft pleasing pains,,,,United States,38.89511,-77.03637,,,,Songs with piano,,
Joseph Walle Junior,,39.95234,-75.16379,LOC M1 .A15 v.78,58,,,,Twenty-third psalm,,London,,England,39.95234,-75.16379,Falkener,,,Songs with piano,,
Joseph Walle Junior,,39.29038,-76.61219,LOC M1 .A15 v.78,59,,,,Union of love and wine,,,,United States,40.71427,-74.00597,,,,Songs with piano,,
Joseph Walle Junior,,39.95234,-75.16379,LOC M1 .A15 v.78,60,,,,Favourite hymn,,,,United States,42.35843,-71.05977,,,,Songs with piano,,
Joseph Walle Junior,,43.70011,-79.4163,LOC M1 .A15 v.78,61,,,,Song in Lethe,,,,United States,,,,,,Songs with piano,,
Joseph Walle Junior,,39.74595,-75.54659,LOC M1 .A15 v.78,62,,,,Sung by Mr. Champnes in Harlequin's invasion,,,,United States,42.35843,-71.05977,,,,Songs with piano,,
Joseph Walle Junior,,38.25424,-85.75941,LOC M1 .A15 v.78,63,,,,Sung by Mr. Leveridge in Apollo and Daphne,,,,United States,40.71427,-74.00597,,,,Songs with piano,,
Joseph Walle Junior,,32.84069,-83.6324,LOC M1 .A15 v.78,64,,,,In love shou'd there meet a fond pair,,,,United States,32.77657,-79.93092,,,,Songs with piano,,
Joseph Walle Junior,,39.95234,-75.16379,LOC M1 .A15 v.78,65,,,,Variety is charming,,,,United States,39.95234,-75.16379,,,,Songs with piano,,
Joseph Walle Junior,,32.84069,-83.6324,LOC M1 .A15 v.78,66,,,,Ode in Anacreon,,,,United States,40.71427,-74.00597,,,,Songs with piano,,
Joseph Walle Junior,,38.62727,-90.19789,LOC M1 .A15 v.78,67,,,,Rakes of Mallon,,,,United States,42.35843,-71.05977,,,,Songs with piano,,
Joseph Walle Junior,,38.89511,-77.03637,LOC M1 .A15 v.78,68,,,,Nottingham ale,,,,United States,49.98419,8.2791,,,,Songs with piano,,
Joseph Walle Junior,,40.71427,-74.00597,LOC M1 .A15 v.78,69,,,,Why heaves my fond bosom,,,,United States,39.29038,-76.61219,,,,Songs with piano,,
Joseph Walle Junior,,40.1215,-75.3399,LOC M1 .A15 v.78,70,,,,Lass,,,,United States,39.95234,-75.16379,,,,Songs with piano,,
Joseph Walle Junior,,42.35843,-71.05977,LOC M1 .A15 v.78,71,,,,Sung by Mr. Beard at Ranelagh Gardens,,,,United States,42.35843,-71.05977,,,,Songs with piano,,
Joseph Walle Junior,,39.95234,-75.16379,LOC M1 .A15 v.78,72,,,,To the days when I was young,,,,United States,39.95234,-75.16379,,,,Songs with piano,,
Joseph Walle Junior,,39.95234,-75.16379,LOC M1 .A15 v.78,73,,,,By my sighs,,,,United States,41.4995,-81.69541,,,,Songs with piano,,
Joseph Walle Junior,,38.89511,-77.03637,LOC M1 .A15 v.78,74,,,,Upon my word 'tis true,,,,United States,42.35843,-71.05977,,,,Songs with piano,,
Joseph Walle Junior,,39.95234,-75.16379,LOC M1 .A15 v.78,75,,,,Dawn of hope,,,,United States,50.73438,7.09548,,,,Songs with piano,,
Joseph Walle Junior,,43.15478,-77.61556,LOC M1 .A15 v.78,76,,,,Susanna's complaint,,,,United States,42.88645,-78.87837,,,,Songs with piano,,
Joseph Walle Junior,,42.44006,-79.33171,LOC M1 .A15 v.78,77,,,,Damon & Clora,,,,United States,42.35843,-71.05977,,,,Vocal duets with piano,,
Joseph Walle Junior,,41.85003,-87.65005,LOC M1 .A15 v.78,78,,,,Damon's request,,,,United States,39.95234,-75.16379,,,,Songs with piano,,
Joseph Walle Junior,,39.95234,-75.16379,LOC M1 .A15 v.78,79,,,,Song,,,,United States,39.95234,-75.16379,,,,Songs with piano,,
Joseph Walle Junior,,40.71427,-74.00597,LOC M1 .A15 v.78,80,,,,Request to the nightingale,,,,United States,40.71427,-74.00597,,,,Songs with piano,,
Joseph Walle Junior,,43.20814,-71.53757,LOC M1 .A15 v.78,81,,,,May-eve or Kate of Aberdeen,,,,United States,,,,,,Songs with piano,,
Joseph Walle Junior,,43.1009,-75.23266,LOC M1 .A15 v.78,82,,,,Modest question,,,,United States,42.35843,-71.05977,,,,Songs with piano,,
Joseph Walle Junior,,39.74595,-75.54659,LOC M1 .A15 v.78,83,,,,Lass of the hill,,,,United States,50.73438,7.09548,,,,Songs with piano,,
Joseph Walle Junior,,32.84069,-83.6324,LOC M1 .A15 v.78,84,,,,Hope thou nurse,,,,United States,39.95234,-75.16379,,,,Songs with piano,,
Joseph Walle Junior,,38.89511,-77.03637,LOC M1 .A15 v.78,85,,,,To thee oh! Gentle sleep,,,,United States,49.98419,8.2791,,,,Songs with piano,,
Joseph Walle Junior,,39.95234,-75.16379,LOC M1 .A15 v.78,86,,,,Infancy,,,,United States,39.95234,-75.16379,,,,Songs with piano,,
Joseph Walle Junior,,39.95234,-75.16379,LOC M1 .A15 v.78,87,,,,Bird,,,,United States,,,,,,Songs with piano,,
Joseph Walle Junior,,39.74595,-75.54659,LOC M1 .A15 v.78,88,,,,Gaudy tulip,,,,United States,41.4995,-81.69541,,,,Songs with piano,,
Joseph Walle Junior,,39.95234,-75.16379,LOC M1 .A15 v.78,89,,,,How is it possible,,,,United States,39.95234,-75.16379,,,,Songs with piano,,
Joseph Walle Junior,,39.29038,-76.61219,LOC M1 .A15 v.78,90,,,,Water parted from the sea,,,,United States,40.71427,-74.00597,,,,Songs with piano,,
Joseph Walle Junior,,42.88645,-78.87837,LOC M1 .A15 v.78,91,,,,Thrush,,,,United States,40.71427,-74.00597,,,,Songs with piano,,
Joseph Walle Junior,,36.84681,-76.28522,LOC M1 .A15 v.78,92,,,,Lass of Peaties mill,,,,United States,39.29038,-76.61219,,,,Songs with piano,,
Joseph Walle Junior,,39.95234,-75.16379,LOC M1 .A15 v.78,93,,,,As now my bloom,,,,United States,,,,,,Songs with piano,,
Joseph Walle Junior,,43.20814,-71.53757,LOC M1 .A15 v.78,94,,,,Damon & Florella,,,,United States,,,,,,Songs with piano,,
Joseph Walle Junior,,42.35843,-71.05977,LOC M1 .A15 v.78,95,,,,Jockey,,,,United States,,,,,,Songs with piano,,
Joseph Walle Junior,,39.95234,-75.16379,LOC M1 .A15 v.78,96,,,,Highland queen,,,,United States,39.95234,-75.16379,,,,Songs with piano,,
Joseph Walle Junior,,32.84069,-83.6324,LOC M1 .A15 v.78,97,,,,Oh! How shall I in language weak,,,,United States,40.71427,-74.00597,,,,Songs with piano,,
Joseph Walle Junior,,40.71427,-74.00597,LOC M1 .A15 v.78,98,,,,Liberty,,,,United States,40.71427,-74.00597,,,,Songs with piano,,
Joseph Walle Junior,,42.44006,-79.33171,LOC M1 .A15 v.78,99,,,,If 'tis joy to wound a lover,,,,United States,40.71427,-74.00597,,,,Songs with quintet,,
Joseph Walle Junior,,42.10148,-72.58981,LOC M1 .A15 v.78,100,,,,Under the Greenwood tree,,,,United States,42.35843,-71.05977,,,,Songs with piano,,
Joseph Walle Junior,,40.71427,-74.00597,LOC M1 .A15 v.78,101,,,,My Dolly was,,,,United States,42.35843,-71.05977,,,,Songs with piano,,
Joseph Walle Junior,,37.55376,-77.46026,LOC M1 .A15 v.78,102,,,,When we see,,,,United States,39.29038,-76.61219,,,,Songs with piano,,
Joseph Walle Junior,,40.71427,-74.00597,LOC M1 .A15 v.78,103,,,,Genteel Damon,,,,United States,40.71427,-74.00597,,,,Songs with piano,,
Joseph Walle Junior,,38.89511,-77.03637,LOC M1 .A15 v.78,104,,,,Sweet Robin,,,,United States,50.1006,8.76647,,,,Songs with piano,,
Joseph Walle Junior,,39.162,-84.45689,LOC M1 .A15 v.78,105,,,,Go Rose,,,,United States,39.162,-84.45689,,,,Songs with piano,,
Joseph Walle Junior,,39.95234,-75.16379,LOC M1 .A15 v.78,106,,,,Attic fire,,,,United States,,,,,,Songs with piano,,
Joseph Walle Junior,,43.07176,-70.76255,LOC M1 .A15 v.78,107,,,,To Handel's pleasing note,,,,United States,42.35843,-71.05977,,,,Songs with piano,,
Joseph Walle Junior,,38.89511,-77.03637,LOC M1 .A15 v.78,108,,,,Gallant sailor,,,,United States,39.95234,-75.16379,,,,Songs with piano,,
Joseph Walle Junior,,39.95234,-75.16379,LOC M1 .A15 v.78,109,,,,Tweed side,,,,United States,40.71427,-74.00597,,,,Songs with piano,,
Joseph Walle Junior,,41.76371,-72.68509,LOC M1 .A15 v.78,110,,,,Lovely nymph,,,,United States,40.71427,-74.00597,,,,Songs with piano,,
Joseph Walle Junior,,40.71427,-74.00597,LOC M1 .A15 v.78,111,,,,Way to keep him,,,,United States,42.35843,-71.05977,,,,Songs with piano,,
Joseph Walle Junior,,39.29038,-76.61219,LOC M1 .A15 v.78,112,,,,My fond shepherds,,,,United States,,,,,,Songs with piano,,
Joseph Walle Junior,,39.09145,-84.49578,LOC M1 .A15 v.78,113,,,,Cattalio's complaint,,,,United States,39.95234,-75.16379,,,,Songs with piano,,
Joseph Walle Junior,,38.89511,-77.03637,LOC M1 .A15 v.78,114,,,,London lass,,,,United States,40.4165,-3.70256,,,,Songs with piano,,
Joseph Walle Junior,,39.74595,-75.54659,LOC M1 .A15 v.78,115,,,,Gramachree Molly : a favorite Irish air,,,,United States,39.95234,-75.16379,,,,Songs with piano,,
Joseph Walle Junior,,38.25424,-85.75941,LOC M1 .A15 v.78,116,,,,Sweet passion of love,,,,United States,39.95234,-75.16379,,,,Songs with piano,,
Joseph Walle Junior,,39.95234,-75.16379,LOC M1 .A15 v.78,117,,,,Rose,,,,United States,40.71427,-74.00597,,,,Songs with piano,,
Joseph Walle Junior,,42.65258,-73.75623,LOC M1 .A15 v.78,118,,,,Two part song by Mr. Hayden,,,,United States,40.71427,-74.00597,,,,Vocal duets with piano,,
Joseph Walle Junior,,39.95234,-75.16379,LOC M1 .A15 v.78,119,,,,Arno's vale,,,,United States,,,,,,Songs with piano,,
Joseph Walle Junior,,39.95234,-75.16379,LOC M1 .A15 v.78,120,,,,On friendship,,,,United States,48.85341,2.3488,,,,Songs with piano,,
Joseph Walle Junior,,39.09145,-84.49578,LOC M1 .A15 v.78,121,,,,Myrtilla,,,,United States,50.73438,7.09548,,,,Songs with piano,,
Joseph Walle Junior,,42.93173,-76.56605,LOC M1 .A15 v.78,122,,,,Guardian angels,,,,United States,,,,,,Songs with piano,,
Joseph Walle Junior,,43.04812,-76.14742,LOC M1 .A15 v.78,123,,,,Sky lark,,,,United States,43.15478,-77.61556,,,,Songs with piano,,
Joseph Walle Junior,,39.162,-84.45689,LOC M1 .A15 v.78,124,,,,Fickle lover,,,,United States,,,,,,Songs with piano,,
Joseph Walle Junior,,42.88645,-78.87837,LOC M1 .A15 v.78,125,,,,Passionate lover,,,,United States,39.95234,-75.16379,,,,Songs with piano,,
Joseph Walle Junior,,37.55376,-77.46026,LOC M1 .A15 v.78,126,,,,Ye pow'rs,,,,United States,39.29038,-76.61219,,,,Songs with piano,,
Joseph Walle Junior,,36.84681,-76.28522,LOC M1 .A15 v.78,127,,,,Sung by Mr. Lowe at Marybon Gardens,,,,United States,42.35843,-71.05977,,,,Songs with piano,,
Joseph Walle Junior,,42.88645,-78.87837,LOC M1 .A15 v.78,128,,,,Set by Mr. Baildon,,,,United States,42.35843,-71.05977,,,,Songs with piano,,
Joseph Walle Junior,,40.71427,-74.00597,LOC M1 .A15 v.78,129,,,,Chanson celebre,,London,,England,49.98419,8.2791,Falkener,,,Songs with piano,,
Joseph Walle Junior,,39.29038,-76.61219,LOC M1 .A15 v.78,130,,,,Lady Coventry's minuet with variations,,,,United States,48.85341,2.3488,,,,Songs with piano,,
Joseph Walle Junior,,39.95234,-75.16379,LOC M1 .A15 v.78,131,,,,Celebrated Jig,,London,,England,39.95234,-75.16379,Falkener,,,Piano music,,
Joseph Walle Junior,,40.650002,-73.949997,LOC M1 .A15 v.78,132,,,,Rondeau,,,,United States,40.71427,-74.00597,,,,Piano music,,
Joseph Walle Junior,,42.44006,-79.33171,LOC M1 .A15 v.78,133,,,,Favourite minuet,,London,,England,39.95234,-75.16379,Falkener,,,Piano music,,
Joseph Walle Junior,,39.95234,-75.16379,LOC M1 .A15 v.78,134,,,,New cold stream march,,,,United States,39.95234,-75.16379,,,,Piano music,,
Joseph Walle Junior,,39.95234,-75.16379,LOC M1 .A15 v.78,135,,,,Martini's favourite minuet,,,,United States,,,,,,Piano music,,
Mary Becker,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.79,1,"Meyerbeer, Giacomo",1791-1864,German,[Robert le diable],Robert le diable,Paris,,France,48.85341,2.3488,Randus et Dufour?,,1860,Songs with piano,1,0
Mary Becker,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.79,2,"Moreau, L.",,,Theme de Rode,,Boston,Massachusetts,United States,42.35843,-71.05977,Russell & Richardson,1856,1860,Songs with piano,1,0
Mary Becker,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.79,3,"Rossini, Gioacchino",1792-1868,Italian,Let hope and joy returning,Semiramide,Boston,Massachusetts,United States,42.35843,-71.05977,George P. Reed,,1860,Songs with piano,1,0
Mary Becker,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.79,4,"Meyerbeer, Giacomo",1791-1864,German,Robert idol of my heart,Robert le diable,New York,New York,United States,40.71427,-74.00597,Charles W. Harris,,1860,Songs with piano,1,0
Mary Becker,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.79,5,"Bellini, Vincenzo",1801-1835,Italian,Casta diva : Norma,Norma,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,Lee & Walker,,1860,Songs with piano,1,0
Mary Becker,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.79,6,"Meyerbeer, Giacomo",1791-1864,German,When I bade Normandy adieu,Robert le diable,Boston,Massachusetts,United States,42.35843,-71.05977,George P. Reed,,1860,Songs with piano,1,0
Mary Becker,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.79,7,"Weber, Carl Maria von",1786-1826,German,For though a cloud sometimes concealeth,Freischutz,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,G. Andre,,1860,Songs with piano,1,0
Mary Becker,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.79,8,"Bellini, Vincenzo",1801-1835,Italian,Still so gently o'er me stealing : Sonnambula,Sonnambula,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,Lee & Walker,,1860,Songs with piano,0,0
Mary Becker,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.79,9,"Nelson, S. (Sydney)",1800-1862,English,Giovin belta su questa viva,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,Lee & Walker,,1860,Songs with piano,1,0
Mary Becker,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.79,10,"Bellini, Vincenzo",1801-1835,Italian,Sounds so joyfull bliss revealing : the admired cavatina as sung by Mrs. Conduit in Bellini's celebrated opera of the Somnambulist,Sonnambula,Baltimore,Maryland,United States,39.29038,-76.61219,Miller & Beacham,,1860,Songs with piano,1,0
Mary Becker,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.79,11,"Rossini, Gioacchino",1792-1868,Italian,"Sombre foret, desert triste",Guillaume Tell,Boston,Massachusetts,United States,42.35843,-71.05977,Oliver Ditson,1857,1860,Songs with piano,1,0
Mary Becker,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.79,12,"Meyerbeer, Giacomo",1791-1864,German,Nordstern,L'étoile du nord,Berlin,,Germany,52.52437,13.41053,Schlesinger,,1860,Songs with piano,1,0
Mary Becker,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.79,13,"Mozart, Wolfgang Amadeus",1756-1791,Austrian,Non so piu cosa son,Nozze di Figaro,Boston,Massachusetts,United States,42.35843,-71.05977,Oliver Ditson,1859,1860,Songs with piano,1,0
Mary Becker,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.79,14,"Mozart, Wolfgang Amadeus",1756-1791,Austrian,Dove sonno,Nozze di Figaro,Boston,Massachusetts,United States,42.35843,-71.05977,Oliver Ditson,1859,1860,Songs with piano,1,0
Mary Becker,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.79,15,"Verdi, Giuseppe",1813-1901,Italian,Ami! Le coeur,Vêpres siciliennes,Boston,Massachusetts,United States,42.35843,-71.05977,Oliver Ditson,,1860,Songs with piano,1,0
Mary Becker,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.79,16,"Beethoven, Ludwig van",1770-1827,German,Adelaide,,New York,New York,United States,40.71427,-74.00597,G. Schirmer,,1860,Songs with piano,1,0
Mary Becker,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.79,17,Hammerik,,,Sverges och Norges Konung,,Stockholm,,Sweden,59.33258,18.0649,Hirsch,,1860,Songs with piano,1,1
Mary Becker,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.79,18,"Bach, J. S. (Johann Sebastian)",1685-1750,German,My heart ever faithful,,New York,New York,United States,40.71427,-74.00597,G. Schirmer,,1860,Songs with piano,1,0
Mary Becker,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.79,19,"Gottschalk, Louis Moreau",1829-1869,American,Slumber on baby dear,,New York,New York,United States,40.71427,-74.00597,William Hall & Son,1863,1860,Songs with piano,1,0
Mary Becker,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.79,20,"Blumenthal, Jacques",1829-1908,German,Message,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,Charles W.A. Trumpler,,1860,Songs with piano,1,0
Mary Becker,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.79,21,"Arditi, Luigi",1822-1903,Italian,Bacio = The Kiss,,Baltimore,Maryland,United States,39.29038,-76.61219,George Willig,,1860,Songs with piano,1,1
Mary Becker,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.79,22,"Gumbert, Ferdinand",1818-1896,German,Sound the signal loud : galop-rondo,,New York,New York,United States,40.71427,-74.00597,G. Schirmer,,1860,Songs with piano,1,0
Mary Becker,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.79,23,"Gounod, Charles",1818-1893,French,"Sing, smile, slumber",,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,F.A. North,,1860,Songs with piano,1,0
Mary Becker,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.79,24,"Balfe, M. W. (Michael William)",1808-1870,Irish,If thou couldst know,,New York,New York,United States,40.71427,-74.00597,G. Schirmer,1868,1860,Songs with piano,1,0
Mary Becker,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.79,25,"Mendelssohn, Felix",1809-1847,German,On song's bright pinions,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,Lee & Walker,,1860,Songs with piano,1,0
Mary Becker,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.79,26,"Graham, W. H. J.",,,Farewell,,New York,New York,United States,40.71427,-74.00597,William A. Pond,1863,1860,Songs with piano,1,0
